Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Hour,Minute,Time of Day,Weekend,Total Vehicle Count,Car_Bus_Count,Car_Truck_Count,Bus_Truck_Count,min_speed,max_speed,bias_factor,adjusted_min_speed,adjusted_max_speed,lower_bound,Probabilistic Speed,Speed_Lag_1,Speed_Lag_2,Speed_Lag_3,Speed_Rolling_Mean,Speed_Rolling_STD
2025-08-07 13:30:00,18,6,96,23,31,14,164,high,13,30,13.5,1,164,2976,1344,434,30,60,0.3,30,55,47.5,49.53420921550402,72.3669408998688,73.85327472894068,71.50295932481166,65.25147494810456,13.631824112889408
2025-08-07 13:45:00,18,6,100,27,23,16,166,normal,13,45,13.75,1,166,2300,1600,368,60,80,0.3,60,75,70.5,71.60778120501304,49.53420921550402,72.3669408998688,73.85327472894068,64.50297710679534,12.968889312431399
2025-08-07 14:00:00,18,6,96,22,36,5,159,high,14,0,14.0,1,159,3456,480,180,30,60,0.3,30,55,47.5,50.56612746463045,71.60778120501304,49.53420921550402,72.3669408998688,57.23603929504923,12.456983501762888
2025-08-07 14:15:00,18,6,27,26,25,15,93,normal,14,15,14.25,1,93,675,405,375,60,80,0.3,60,75,70.5,73.52556059627227,50.56612746463045,71.60778120501304,49.53420921550402,65.23315642197197,12.738162083872774
2025-08-07 14:30:00,18,6,114,21,32,5,172,heavy,14,30,14.5,1,172,3648,570,160,20,30,0.3,20,25,23.5,24.135960359503294,73.52556059627227,50.56612746463045,71.60778120501304,49.40921614013539,24.71511654325221
2025-08-07 14:45:00,18,6,74,27,34,10,145,high,14,45,14.75,1,145,2516,740,340,30,60,0.3,30,55,47.5,54.626950645426895,24.135960359503294,73.52556059627227,50.56612746463045,50.76282386706754,24.920508817165135
2025-08-07 15:00:00,18,6,14,16,9,14,53,low,15,0,15.0,1,53,126,196,126,80,100,0.3,80,95,90.5,92.00725233427482,54.626950645426895,24.135960359503294,73.52556059627227,56.92338777973506,33.99387130373734
2025-08-07 15:15:00,18,6,84,30,26,10,150,high,15,15,15.25,1,150,2184,840,260,30,60,0.3,30,55,47.5,48.60497562903328,92.00725233427482,54.626950645426895,24.135960359503294,65.07972620291173,23.513502364406733
2025-08-07 15:30:00,18,6,96,19,14,18,147,normal,15,30,15.5,1,147,1344,1728,252,60,80,0.3,60,75,70.5,70.91112459490313,48.60497562903328,92.00725233427482,54.626950645426895,70.50778418607047,21.703949373642644
2025-08-07 15:45:00,18,6,40,15,28,5,88,normal,15,45,15.75,1,88,1120,200,140,60,80,0.3,60,75,70.5,73.94503694113267,70.91112459490313,48.60497562903328,92.00725233427482,64.48704572168975,13.837675702667678
2025-08-07 16:00:00,18,6,110,15,46,5,176,heavy,16,0,16.0,1,176,5060,550,230,20,30,0.3,20,25,23.5,23.90674324703799,73.94503694113267,70.91112459490313,48.60497562903328,56.25430159435799,28.054849033743107
2025-08-07 16:15:00,18,6,138,39,31,7,215,heavy,16,15,16.25,1,215,4278,966,217,20,30,0.3,20,25,23.5,23.54325085911974,23.90674324703799,73.94503694113267,70.91112459490313,40.46501034909686,28.9951231611734
2025-08-07 16:30:00,18,6,118,32,32,10,192,heavy,16,30,16.5,1,192,3776,1180,320,20,30,0.3,20,25,23.5,23.612763247957872,23.54325085911974,23.90674324703799,73.94503694113267,23.68758578470526,0.19295203563574714
2025-08-07 16:45:00,18,6,142,34,38,9,223,normal,16,45,16.75,1,223,5396,1278,342,60,80,0.3,60,75,70.5,71.51506920194883,23.612763247957872,23.54325085911974,23.90674324703799,39.557027769675535,27.676497558998495
2025-08-07 17:00:00,18,6,113,13,36,5,167,normal,17,0,17.0,1,167,4068,565,180,60,80,0.7,60,75,64.5,71.05870522258374,71.51506920194883,23.612763247957872,23.54325085911974,55.395512557496865,27.52561411258937
2025-08-07 17:15:00,18,6,104,29,32,7,172,heavy,17,15,17.25,1,172,3328,728,224,20,30,0.7,20,25,21.5,21.63671724663391,71.05870522258374,71.51506920194883,23.612763247957872,54.736830557055555,28.666447162013153
2025-08-07 17:30:00,18,6,134,39,21,9,203,heavy,17,30,17.5,1,203,2814,1206,189,20,30,0.7,20,25,21.5,23.844823958439402,21.63671724663391,71.05870522258374,71.51506920194883,38.84674880921907,27.91821154363377
2025-08-07 17:45:00,18,6,107,15,48,5,175,heavy,17,45,17.75,1,175,5136,535,240,20,30,0.7,20,25,21.5,23.526637388086286,23.844823958439402,21.63671724663391,71.05870522258374,23.002726197719923,1.1936481953476843
2025-08-07 18:00:00,18,6,139,25,43,7,214,heavy,18,0,18.0,1,214,5977,973,301,20,30,0.7,20,25,21.5,23.956384735560583,23.526637388086286,23.844823958439402,21.63671724663391,23.775948694028813,0.22299898482703542
2025-08-07 18:15:00,18,6,128,20,20,6,174,heavy,18,15,18.25,1,174,2560,768,120,20,30,0.7,20,25,21.5,22.252909730927485,23.956384735560583,23.526637388086286,23.844823958439402,23.245310618191507,0.885898039550935
2025-08-07 18:30:00,18,6,101,13,47,10,171,heavy,18,30,18.5,1,171,4747,1010,470,20,30,0.7,20,25,21.5,24.39422531335053,22.252909730927485,23.956384735560583,23.526637388086286,23.534506593279588,1.1312797978907851
2025-08-07 18:45:00,18,6,105,17,13,23,158,normal,18,45,18.75,1,158,1365,2415,299,60,80,0.7,60,75,64.5,71.91338132178169,24.39422531335053,22.252909730927485,23.956384735560583,39.52017212201995,28.073765508042463
2025-08-07 19:00:00,18,6,103,14,13,9,139,normal,19,0,19.0,1,139,1339,927,117,60,80,0.7,60,75,64.5,74.04671921688805,71.91338132178169,24.39422531335053,22.252909730927485,56.784775284006805,28.071312370369725
2025-08-07 19:15:00,18,6,51,23,15,13,102,low,19,15,19.25,1,102,765,663,195,80,100,0.3,80,95,90.5,91.57838842112253,74.04671921688805,71.91338132178169,24.39422531335053,79.1794963199308,10.790605944358406
2025-08-07 19:30:00,18,6,84,10,16,20,130,normal,19,30,19.5,1,130,1344,1680,320,60,80,0.3,60,75,70.5,72.7972390512484,91.57838842112253,74.04671921688805,71.91338132178169,79.47411556308637,10.501207846596861
2025-08-07 19:45:00,18,6,97,25,19,24,165,normal,19,45,19.75,1,165,1843,2328,456,60,80,0.3,60,75,70.5,73.90424963262626,72.7972390512484,91.57838842112253,74.04671921688805,79.42662570166578,10.538281216560298
2025-08-07 20:00:00,18,6,98,8,10,19,135,normal,20,0,20.0,1,135,980,1862,190,60,80,0.3,60,75,70.5,73.26722788068436,73.90424963262626,72.7972390512484,91.57838842112253,73.32290552151971,0.5556015718059398
2025-08-07 20:15:00,18,6,94,13,19,25,151,normal,20,15,20.25,1,151,1786,2350,475,60,80,0.3,60,75,70.5,73.78864548733458,73.26722788068436,73.90424963262626,72.7972390512484,73.65337433354846,0.33937131862077874
2025-08-07 20:30:00,18,6,105,25,11,35,176,heavy,20,30,20.5,1,176,1155,3675,385,20,30,0.3,20,25,23.5,24.37577116856401,73.78864548733458,73.26722788068436,73.90424963262626,57.143881512194376,28.379213532080055
2025-08-07 20:45:00,18,6,74,9,13,6,102,low,20,45,20.75,1,102,962,444,78,80,100,0.3,80,95,90.5,94.89175686717965,24.37577116856401,73.78864548733458,73.26722788068436,64.35205784102614,36.19271956577316
2025-08-07 21:00:00,18,6,57,18,13,28,116,normal,21,0,21.0,1,116,741,1596,364,60,80,0.3,60,75,70.5,73.11640088717196,94.89175686717965,24.37577116856401,73.78864548733458,64.1279763076386,36.10706152649816
2025-08-07 21:15:00,18,6,57,14,11,33,115,high,21,15,21.25,1,115,627,1881,363,30,60,0.3,30,55,47.5,54.938383985456625,73.11640088717196,94.89175686717965,24.37577116856401,74.31551391326947,20.003659794985584
2025-08-07 21:30:00,18,6,84,23,19,15,141,normal,21,30,21.5,1,141,1596,1260,285,60,80,0.3,60,75,70.5,74.24360680186386,54.938383985456625,73.11640088717196,94.89175686717965,67.43279722483088,10.835147435117145
2025-08-07 21:45:00,18,6,105,14,16,33,168,heavy,21,45,21.75,1,168,1680,3465,528,20,30,0.3,20,25,23.5,23.51634846646466,74.24360680186386,54.938383985456625,73.11640088717196,50.89944641792843,25.603680342138247
2025-08-07 22:00:00,18,6,10,4,1,38,53,normal,22,0,22.0,1,53,10,380,38,60,80,0.3,60,75,70.5,73.09772099525759,23.51634846646466,74.24360680186386,54.938383985456625,56.95255875452875,28.962275159096055
2025-08-07 22:15:00,18,6,15,1,1,29,46,normal,22,15,22.25,1,46,15,435,29,60,80,0.3,60,80,74.0,74.02070686370527,73.09772099525759,23.51634846646466,74.24360680186386,56.87825877514256,28.895947299085986
2025-08-07 22:30:00,18,6,14,1,1,25,41,normal,22,30,22.5,1,41,14,350,25,60,80,0.3,60,80,74.0,74.76577669511369,74.02070686370527,73.09772099525759,23.51634846646466,73.96140151802557,0.8356077413958142
2025-08-07 22:45:00,18,6,20,2,0,37,59,normal,22,45,22.75,1,59,0,740,0,60,80,0.3,60,75,70.5,72.49506481191052,74.76577669511369,74.02070686370527,73.09772099525759,73.76051612357655,1.1575005529467772
2025-08-07 23:00:00,18,6,20,1,0,27,48,normal,23,0,23.0,1,48,0,540,0,60,80,0.3,60,80,74.0,74.72121683660839,72.49506481191052,74.76577669511369,74.02070686370527,73.99401944787759,1.298323975657882
2025-08-07 23:15:00,18,6,13,1,1,18,33,low,23,15,23.25,1,33,13,234,18,80,100,0.3,80,100,94.0,96.68606394015325,74.72121683660839,72.49506481191052,74.76577669511369,81.30078186289079,13.370456860443038
2025-08-07 23:30:00,18,6,19,0,0,35,54,normal,23,30,23.5,1,54,0,665,0,60,80,0.3,60,75,70.5,73.64808117266413,96.68606394015325,74.72121683660839,72.49506481191052,81.68512064980864,13.002274021816696
2025-08-07 23:45:00,18,6,14,1,1,27,43,normal,23,45,23.75,1,43,14,378,27,60,80,0.3,60,80,74.0,78.91239166877335,73.64808117266413,96.68606394015325,74.72121683660839,83.08217892719696,12.071764859959945
2025-08-07 00:00:00,19,4,13,5,0,12,30,low,0,0,0.0,0,30,0,156,0,80,100,0.3,80,100,94.0,95.60425077016053,78.91239166877335,73.64808117266413,96.68606394015325,82.72157453719939,11.463016681586831
2025-08-07 00:15:00,19,4,18,5,0,12,35,low,0,15,0.25,0,35,0,216,0,80,100,0.3,80,100,94.0,96.56512743666417,95.60425077016053,78.91239166877335,73.64808117266413,90.36058995853273,9.926064378860739
2025-08-07 00:30:00,19,4,10,3,1,32,46,normal,0,30,0.5,0,46,10,320,32,60,80,0.3,60,80,74.0,76.70473982284079,96.56512743666417,95.60425077016053,78.91239166877335,89.62470600988854,11.19932880568716
2025-08-07 00:45:00,19,4,14,2,0,15,31,low,0,45,0.75,0,31,0,210,0,80,100,0.3,80,100,94.0,94.44551236548563,76.70473982284079,96.56512743666417,95.60425077016053,89.23845987499692,10.906135693812487
2025-08-07 01:00:00,19,4,16,3,0,15,34,low,1,0,1.0,0,34,0,240,0,80,100,0.3,80,100,94.0,97.77177181050273,94.44551236548563,76.70473982284079,96.56512743666417,89.64067466627644,11.325626171611614
2025-08-07 01:15:00,19,4,14,2,0,25,41,normal,1,15,1.25,0,41,0,350,0,60,80,0.3,60,80,74.0,74.16464552962753,97.77177181050273,94.44551236548563,76.70473982284079,88.79397656853867,12.778066968772002
2025-08-07 01:30:00,19,4,17,5,0,18,40,low,1,30,1.5,0,40,0,306,0,80,100,0.3,80,100,94.0,97.02300430187394,74.16464552962753,97.77177181050273,94.44551236548563,89.65314054733479,13.418653868054147
2025-08-07 01:45:00,19,4,13,1,0,28,42,normal,1,45,1.75,0,42,0,364,0,60,80,0.3,60,80,74.0,74.02174861075831,97.02300430187394,74.16464552962753,97.77177181050273,81.73646614741997,13.238723180240587
2025-08-07 02:00:00,19,4,19,0,1,20,40,normal,2,0,2.0,0,40,19,380,20,60,80,0.3,60,80,74.0,79.06280650306563,74.02174861075831,97.02300430187394,74.16464552962753,83.36918647189935,12.090207697512794
2025-08-07 02:15:00,19,4,15,4,0,40,59,normal,2,15,2.25,0,59,0,600,0,60,80,0.3,60,75,70.5,72.36866288672428,79.06280650306563,74.02174861075831,97.02300430187394,75.15107266684946,3.4870358912413693
2025-08-07 02:30:00,19,4,14,3,1,26,44,normal,2,30,2.5,0,44,14,364,26,60,80,0.3,60,80,74.0,78.97322944626256,72.36866288672428,79.06280650306563,74.02174861075831,76.8015662786842,3.83926820815077
2025-08-07 02:45:00,19,4,15,4,0,14,33,low,2,45,2.75,0,33,0,210,0,80,100,0.3,80,100,94.0,99.89613802451485,78.97322944626256,72.36866288672428,79.06280650306563,83.74601011916728,14.37097938134898
2025-08-07 03:00:00,19,4,12,3,1,13,29,low,3,0,3.0,0,29,12,156,13,80,100,0.3,80,100,94.0,99.3614052698873,99.89613802451485,78.97322944626256,72.36866288672428,92.74359091355495,11.928479617479637
2025-08-07 03:15:00,19,4,12,4,0,31,47,normal,3,15,3.25,0,47,0,372,0,60,80,0.3,60,80,74.0,78.90024510395536,99.3614052698873,99.89613802451485,78.97322944626256,92.71926279945255,11.970606598291388
2025-08-07 03:30:00,19,4,17,4,1,20,42,normal,3,30,3.5,0,42,17,340,20,60,80,0.3,60,80,74.0,77.20735128498917,78.90024510395536,99.3614052698873,99.89613802451485,85.15633388627732,12.331038566587297
2025-08-07 03:45:00,19,4,12,0,1,13,26,low,3,45,3.75,0,26,12,156,13,80,100,0.3,80,100,94.0,99.86550939413156,77.20735128498917,78.90024510395536,99.3614052698873,85.32436859435875,12.621412527513915
2025-08-07 04:00:00,19,4,18,2,0,16,36,low,4,0,4.0,0,36,0,288,0,80,100,0.3,80,100,94.0,97.20117707359486,99.86550939413156,77.20735128498917,78.90024510395536,91.42467925090524,12.384424796750576
2025-08-07 04:15:00,19,4,115,16,10,13,154,normal,4,15,4.25,0,154,1150,1495,130,60,80,0.3,60,75,70.5,73.5377562919183,97.20117707359486,99.86550939413156,77.20735128498917,90.20148091988163,14.492565526365588
2025-08-07 04:30:00,19,4,117,5,10,15,147,normal,4,30,4.5,0,147,1170,1755,150,60,80,0.3,60,75,70.5,71.61867225367949,73.5377562919183,97.20117707359486,99.86550939413156,80.78586853973094,14.248420494318559
2025-08-07 04:45:00,19,4,92,26,8,7,133,normal,4,45,4.75,0,133,736,644,56,60,80,0.3,60,75,70.5,71.19567800633465,71.61867225367949,73.5377562919183,97.20117707359486,72.1173688506442,1.2481411762399706
2025-08-07 05:00:00,19,4,88,3,6,4,101,low,5,0,5.0,0,101,528,352,24,80,100,0.3,80,95,90.5,94.13990484185857,71.19567800633465,71.61867225367949,73.5377562919183,78.9847517006243,13.126451580073816
2025-08-07 05:15:00,19,4,109,11,4,3,127,normal,5,15,5.25,0,127,436,327,12,60,80,0.3,60,75,70.5,71.36659045398078,94.13990484185857,71.19567800633465,71.61867225367949,78.90072443405805,13.197794035076914
2025-08-07 05:30:00,19,4,81,4,0,20,105,normal,5,30,5.5,0,105,0,1620,0,60,80,0.3,60,75,70.5,70.9843382337428,71.36659045398078,94.13990484185857,71.19567800633465,78.8302778431941,13.259903405328773
2025-08-07 05:45:00,19,4,118,2,5,19,144,normal,5,45,5.75,0,144,590,2242,95,60,80,0.3,60,75,70.5,73.90868636516053,70.9843382337428,71.36659045398078,94.13990484185857,72.08653835096142,1.5895586586263133
2025-08-07 06:00:00,19,4,107,26,31,2,166,high,6,0,6.0,0,166,3317,214,62,30,60,0.3,30,55,47.5,50.85256115018243,73.90868636516053,70.9843382337428,71.36659045398078,65.24852858302863,12.552723279994638
2025-08-07 06:15:00,19,4,103,11,35,5,154,high,6,15,6.25,0,154,3605,515,175,30,60,0.3,30,55,47.5,51.070433442829355,50.85256115018243,73.90868636516053,70.9843382337428,58.61056031939083,13.249013641331475
2025-08-07 06:30:00,19,4,145,13,33,3,194,heavy,6,30,6.5,0,194,4785,435,99,20,30,0.3,20,25,23.5,24.48156493477738,51.070433442829355,50.85256115018243,73.90868636516053,42.13485317592978,15.288584184871773
2025-08-07 06:45:00,19,4,143,22,37,4,206,heavy,6,45,6.75,0,206,5291,572,148,20,30,0.3,20,25,23.5,23.879639531817258,24.48156493477738,51.070433442829355,50.85256115018243,33.14387930314138,15.527768224702909
2025-08-07 07:00:00,19,4,113,38,50,3,204,heavy,7,0,7.0,0,204,5650,339,150,20,30,0.7,20,25,21.5,24.513249526939695,23.879639531817258,24.48156493477738,51.070433442829355,24.291484664511497,0.35702001117816673
2025-08-07 07:15:00,19,4,149,10,47,3,209,heavy,7,15,7.25,0,209,7003,447,141,20,30,0.7,20,25,21.5,23.986054606943256,24.513249526939695,23.879639531817258,24.48156493477738,24.126314555233453,0.3392934516672465
2025-08-07 07:30:00,19,4,132,33,35,2,202,heavy,7,30,7.5,0,202,4620,264,70,20,30,0.7,20,25,21.5,22.205645923519597,23.986054606943256,24.513249526939695,23.879639531817258,23.568316685800898,1.2091887055971933
2025-08-07 07:45:00,19,4,119,40,41,2,202,heavy,7,45,7.75,0,202,4879,238,82,20,30,0.7,20,25,21.5,21.855443376828728,22.205645923519597,23.986054606943256,24.513249526939695,22.68238130243058,1.1425119341374113
2025-08-07 08:00:00,19,4,133,31,27,2,193,heavy,8,0,8.0,0,193,3591,266,54,20,30,0.7,20,25,21.5,22.98218964576375,21.855443376828728,22.205645923519597,23.986054606943256,22.34775964870408,0.5766597973235292
2025-08-07 08:15:00,19,4,140,20,44,4,208,heavy,8,15,8.25,0,208,6160,560,176,20,30,0.7,20,25,21.5,23.403927041319797,22.98218964576375,21.855443376828728,22.205645923519597,22.74718668797081,0.8005436949175999
2025-08-07 08:30:00,19,4,140,34,31,1,206,heavy,8,30,8.5,0,206,4340,140,31,20,30,0.7,20,25,21.5,22.529825281129657,23.403927041319797,22.98218964576375,21.855443376828728,22.97198065607112,0.4371402972037921
2025-08-07 08:45:00,19,4,128,37,50,2,217,heavy,8,45,8.75,0,217,6400,256,100,20,30,0.7,20,25,21.5,21.532516012692575,22.529825281129657,23.403927041319797,22.98218964576375,22.488756111714064,0.9363812348980941
2025-08-07 09:00:00,19,4,132,11,24,3,170,heavy,9,0,9.0,0,170,3168,396,72,20,30,0.7,20,25,21.5,24.559320188228206,21.532516012692575,22.529825281129657,23.403927041319797,22.873887160683534,1.5424557731183983
2025-08-07 09:15:00,19,4,23,8,40,27,98,normal,9,15,9.25,0,98,920,621,1080,60,80,0.3,60,75,70.5,73.7945967925945,24.559320188228206,21.532516012692575,22.529825281129657,39.962144331171814,29.338822668013
2025-08-07 09:30:00,19,4,75,2,18,29,124,normal,9,30,9.5,0,124,1350,2175,522,60,80,0.3,60,75,70.5,73.67396131722786,73.7945967925945,24.559320188228206,21.532516012692575,57.34262609935024,28.391239812240517
2025-08-07 09:45:00,19,4,99,14,33,14,160,high,9,45,9.75,0,160,3267,1386,462,30,60,0.3,30,55,47.5,53.92097134900867,73.67396131722786,73.7945967925945,24.559320188228206,67.12984315294374,11.439377560823885
2025-08-07 10:00:00,19,4,10,1,13,7,31,low,10,0,10.0,0,31,130,70,91,80,100,0.3,80,100,94.0,98.33592736461314,53.92097134900867,73.67396131722786,73.7945967925945,75.31028667694994,22.252645909625564
2025-08-07 10:15:00,19,4,74,21,29,26,150,high,10,15,10.25,0,150,2146,1924,754,30,60,0.3,30,55,47.5,50.60931652239084,98.33592736461314,53.92097134900867,73.67396131722786,67.6220717453376,26.650468282451527
2025-08-07 10:30:00,19,4,29,15,25,5,74,normal,10,30,10.5,0,74,725,145,125,60,80,0.3,60,75,70.5,73.47500851893248,50.60931652239084,98.33592736461314,53.92097134900867,74.14008413531221,23.870255335937742
2025-08-07 10:45:00,19,4,50,17,38,24,129,high,10,45,10.75,0,129,1900,1200,912,30,60,0.3,30,55,47.5,47.82778395364474,73.47500851893248,50.60931652239084,98.33592736461314,57.30403633165607,14.073360898130131
2025-08-07 11:00:00,19,4,64,9,14,20,107,normal,11,0,11.0,0,107,896,1280,280,60,80,0.3,60,75,70.5,74.91006115104234,47.82778395364474,73.47500851893248,50.60931652239084,65.40428454120656,15.238598153789031
2025-08-07 11:15:00,19,4,49,5,10,21,85,normal,11,15,11.25,0,85,490,1029,210,60,80,0.3,60,75,70.5,70.66710793624993,74.91006115104234,47.82778395364474,73.47500851893248,64.4683176803124,14.566440369116016
2025-08-07 11:30:00,19,4,39,7,10,30,86,normal,11,30,11.5,0,86,390,1170,300,60,80,0.3,60,75,70.5,71.69073254004255,70.66710793624993,74.91006115104234,47.82778395364474,72.42263387577833,2.214141519793639
2025-08-07 11:45:00,19,4,68,5,5,24,102,normal,11,45,11.75,0,102,340,1632,120,60,80,0.3,60,75,70.5,74.55624785775953,71.69073254004255,70.66710793624993,74.91006115104234,72.30469611135072,2.0159528224752816
2025-08-07 12:00:00,19,4,67,7,8,22,104,normal,12,0,12.0,0,104,536,1474,176,60,80,0.3,60,75,70.5,72.0714201570846,74.55624785775953,71.69073254004255,70.66710793624993,72.77280018496228,1.5561956710685834
2025-08-07 12:15:00,19,4,47,8,3,25,83,normal,12,15,12.25,0,83,141,1175,75,60,80,0.3,60,75,70.5,72.273123477102,72.0714201570846,74.55624785775953,71.69073254004255,72.96693049731543,1.3800790960988276
2025-08-07 12:30:00,19,4,66,9,7,24,106,normal,12,30,12.5,0,106,462,1584,168,60,80,0.3,60,75,70.5,70.87719465794315,72.273123477102,72.0714201570846,74.55624785775953,71.74057943070997,0.7544839340351415
2025-08-07 12:45:00,19,4,46,8,3,22,79,normal,12,45,12.75,0,79,138,1012,66,60,80,0.3,60,75,70.5,72.64534789979683,70.87719465794315,72.273123477102,72.0714201570846,71.93188867828071,0.9321600520408225
2025-08-07 13:00:00,19,4,54,6,12,21,93,normal,13,0,13.0,0,93,648,1134,252,60,80,0.3,60,75,70.5,74.23645508715596,72.64534789979683,70.87719465794315,72.273123477102,72.5863325482987,1.6804076191832005
2025-08-07 13:15:00,19,4,18,16,32,18,84,normal,13,15,13.25,0,84,576,324,576,60,80,0.3,60,75,70.5,72.27056923020609,74.23645508715596,72.64534789979683,70.87719465794315,73.05079073905301,1.0437742680160476
2025-08-07 13:30:00,19,4,24,20,7,9,60,low,13,30,13.5,0,60,168,216,63,80,100,0.3,80,95,90.5,94.32639623291442,72.27056923020609,74.23645508715596,72.64534789979683,80.2778068500922,12.20607736072481
2025-08-07 13:45:00,19,4,113,17,16,20,166,normal,13,45,13.75,0,166,1808,2260,320,60,80,0.3,60,75,70.5,72.44938195762799,94.32639623291442,72.27056923020609,74.23645508715596,79.68211580691622,12.682634008530295
2025-08-07 14:00:00,19,4,52,13,15,10,90,low,14,0,14.0,0,90,780,520,150,80,100,0.3,80,95,90.5,93.96626397239093,72.44938195762799,94.32639623291442,72.27056923020609,86.91401405431117,12.5280329693276
2025-08-07 14:15:00,19,4,58,26,25,18,127,normal,14,15,14.25,0,127,1450,1044,450,60,80,0.3,60,75,70.5,71.25568541089795,93.96626397239093,72.44938195762799,94.32639623291442,79.22377711363902,12.781311237379981
2025-08-07 14:30:00,19,4,44,19,22,6,91,normal,14,30,14.5,0,91,968,264,132,60,80,0.3,60,75,70.5,73.6373737803379,71.25568541089795,93.96626397239093,72.44938195762799,79.61977438787564,12.481363403940989
2025-08-07 14:45:00,19,4,8,26,34,9,77,normal,14,45,14.75,0,77,272,72,306,60,80,0.3,60,75,70.5,74.19576928180962,73.6373737803379,71.25568541089795,93.96626397239093,73.02960949101521,1.5614276690056492
2025-08-07 15:00:00,19,4,31,10,27,8,76,normal,15,0,15.0,0,76,837,248,216,60,80,0.3,60,75,70.5,71.92799096926376,74.19576928180962,73.6373737803379,71.25568541089795,73.2537113438038,1.1815677160553928
2025-08-07 15:15:00,19,4,115,24,16,5,160,normal,15,15,15.25,0,160,1840,575,80,60,80,0.3,60,75,70.5,74.07687503632485,71.92799096926376,74.19576928180962,73.6373737803379,73.40021176246613,1.2763657423954622
2025-08-07 15:30:00,19,4,56,29,16,16,117,normal,15,30,15.5,0,117,896,896,256,60,80,0.3,60,75,70.5,72.86331554758496,74.07687503632485,71.92799096926376,74.19576928180962,72.95606051772457,1.077439977696045
2025-08-07 15:45:00,19,4,7,12,33,12,64,normal,15,45,15.75,0,64,231,84,396,60,80,0.3,60,75,70.5,72.61472499378719,72.86331554758496,74.07687503632485,71.92799096926376,73.18497185923239,0.7823476042308553
2025-08-07 16:00:00,19,4,133,10,46,10,199,heavy,16,0,16.0,0,199,6118,1330,460,20,30,0.3,20,25,23.5,24.557903297981152,72.61472499378719,72.86331554758496,74.07687503632485,56.67864794645115,27.81765854443963
2025-08-07 16:15:00,19,4,104,31,37,6,178,heavy,16,15,16.25,0,178,3848,624,222,20,30,0.3,20,25,23.5,24.035282129339706,24.557903297981152,72.61472499378719,72.86331554758496,40.40263680703607,27.897710519588944
2025-08-07 16:30:00,19,4,100,38,36,9,183,heavy,16,30,16.5,0,183,3600,900,324,20,30,0.3,20,25,23.5,24.380303692307084,24.035282129339706,24.557903297981152,72.61472499378719,24.324496373209367,0.2657424771617155
2025-08-07 16:45:00,19,4,127,25,37,5,194,heavy,16,45,16.75,0,194,4699,635,185,20,30,0.3,20,25,23.5,23.7986514054911,24.380303692307084,24.035282129339706,24.557903297981152,24.071412409046015,0.29250451887934115
2025-08-07 17:00:00,19,4,118,32,48,6,204,heavy,17,0,17.0,0,204,5664,708,288,20,30,0.7,20,25,21.5,21.84991404586964,23.7986514054911,24.380303692307084,24.035282129339706,23.34295638122266,1.3253155877370515
2025-08-07 17:15:00,19,4,147,19,31,8,205,heavy,17,15,17.25,0,205,4557,1176,248,20,30,0.7,20,25,21.5,22.107657472609773,21.84991404586964,23.7986514054911,24.380303692307084,22.585407641323556,1.058573682847919
2025-08-07 17:30:00,19,4,123,36,34,5,198,heavy,17,30,17.5,0,198,4182,615,170,20,30,0.7,20,25,21.5,23.089688889694816,22.107657472609773,21.84991404586964,23.7986514054911,22.349086802724795,0.6541991340318567
2025-08-07 17:45:00,19,4,111,24,25,5,165,normal,17,45,17.75,0,165,2775,555,125,60,80,0.7,60,75,64.5,68.38547041976578,23.089688889694816,22.107657472609773,21.84991404586964,37.86093892735684,26.439579488890672
2025-08-07 18:00:00,19,4,121,16,42,8,187,heavy,18,0,18.0,0,187,5082,968,336,20,30,0.7,20,25,21.5,23.956220879985118,68.38547041976578,23.089688889694816,22.107657472609773,38.47712672981529,25.905008900398656
2025-08-07 18:15:00,19,4,119,38,47,7,211,heavy,18,15,18.25,0,211,5593,833,329,20,30,0.7,20,25,21.5,24.45976617190998,23.956220879985118,68.38547041976578,23.089688889694816,38.93381915722035,25.507120790736725
2025-08-07 18:30:00,19,4,132,30,41,6,209,heavy,18,30,18.5,0,209,5412,792,246,20,30,0.7,20,25,21.5,22.946162921437086,24.45976617190998,23.956220879985118,68.38547041976578,23.78738332444411,0.7707971783312617
2025-08-07 18:45:00,19,4,52,6,12,18,88,low,18,45,18.75,0,88,624,936,216,80,100,0.7,80,95,84.5,94.53988383967277,22.946162921437086,24.45976617190998,23.956220879985118,47.31527097767333,40.90471603219219
2025-08-07 19:00:00,19,4,97,21,10,8,136,normal,19,0,19.0,0,136,970,776,80,60,80,0.7,60,75,64.5,68.86725898231735,94.53988383967277,22.946162921437086,24.45976617190998,62.11776858114246,36.270951658816905
2025-08-07 19:15:00,19,4,50,16,20,31,117,high,19,15,19.25,0,117,1000,1550,620,30,60,0.3,30,55,47.5,50.21616894858252,68.86725898231735,94.53988383967277,22.946162921437086,71.20777059019093,22.254357357079847
2025-08-07 19:30:00,19,4,94,25,19,8,146,normal,19,30,19.5,0,146,1786,752,152,60,80,0.3,60,75,70.5,74.78956051166548,50.21616894858252,68.86725898231735,94.53988383967277,64.62432948085517,12.824380347367478
